route_type;case;origin_destination;departure_time;player;itinerary;leg;duration_leg;modal;line;fare;itinerary_duration
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:17;OTP;3;5;151;WALK;;765;6499
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:17;OTP;3;6;963;SUBWAY;METRÔ L1;765;6499
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:17;OTP;3;7;11;WALK;;765;6499
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:17;OTP;3;8;1521;SUBWAY;METRÔ L5;765;6499
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:17;OTP;3;9;129;WALK;;765;6499
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:17;OTP;4;1;195;WALK;;748;6707
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:17;OTP;4;2;182;BUS;4003-10;748;6707
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:17;OTP;4;3;677;WALK;;748;6707
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:17;OTP;4;4;1685;RAIL;CPTM L11;748;6707
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:17;OTP;4;5;580;WALK;;748;6707
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:17;OTP;4;6;2925;BUS;5317-10;748;6707
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:17;OTP;4;7;223;WALK;;748;6707
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:17;OTP;5;1;311;WALK;;765;6756
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:17;OTP;5;2;1105;BUS;407L-10;765;6756
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:17;OTP;5;3;75;WALK;;765;6756
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:17;OTP;5;4;2022;RAIL;CPTM L11;765;6756
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:17;OTP;5;5;151;WALK;;765;6756
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:17;OTP;5;6;963;SUBWAY;METRÔ L1;765;6756
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:17;OTP;5;7;11;WALK;;765;6756
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:17;OTP;5;8;1521;SUBWAY;METRÔ L5;765;6756
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:17;OTP;5;9;129;WALK;;765;6756
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;1;1;885;WALK;;748;4951
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;1;2;683;BUS;6074-10;748;4951
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;1;3;142;WALK;;748;4951
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;1;4;1700;RAIL;CPTM L09;748;4951
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;1;5;513;WALK;;748;4951
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;1;6;686;BUS;8022-10;748;4951
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;1;7;130;WALK;;748;4951
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;2;1;710;WALK;;748;5145
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;2;2;920;BUS;6076-10;748;5145
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;2;3;165;WALK;;748;5145
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;2;4;2040;RAIL;CPTM L09;748;5145
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;2;5;324;WALK;;748;5145
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;2;6;750;BUS;809U-10;748;5145
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;2;7;57;WALK;;748;5145
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;3;1;885;WALK;;748;5209
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;3;2;773;BUS;6074-10;748;5209
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;3;3;142;WALK;;748;5209
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;3;4;1530;RAIL;CPTM L09;748;5209
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;3;5;366;WALK;;748;5209
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;3;6;1100;BUS;177H-10;748;5209
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;3;7;57;WALK;;748;5209
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;4;1;710;WALK;;748;5325
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;4;2;920;BUS;6076-10;748;5325
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;4;3;165;WALK;;748;5325
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;4;4;2040;RAIL;CPTM L09;748;5325
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;4;5;324;WALK;;748;5325
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;4;6;750;BUS;809U-10;748;5325
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;4;7;57;WALK;;748;5325
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;5;1;306;WALK;;748;5595
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;5;2;630;BUS;6076-41;748;5595
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;5;3;560;BUS;6074-10;748;5595
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;5;4;165;WALK;;748;5595
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;5;5;1700;RAIL;CPTM L09;748;5595
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;5;6;549;WALK;;748;5595
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;5;7;905;BUS;177H-10;748;5595
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:17;OTP;5;8;57;WALK;;748;5595
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:17;Google;1;1;531;WALK;;765;4070
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:17;Google;1;2;1440;RAIL;CPTM L11;765;4070
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:17;Google;1;3;248;WALK;;765;4070
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:17;Google;1;4;840;SUBWAY;METRÔ L4;765;4070
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:17;Google;1;5;586;WALK;;765;4070
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:17;Google;2;1;531;WALK;;765;4191
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:17;Google;2;2;1440;RAIL;CPTM L11;765;4191
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:17;Google;2;3;248;WALK;;765;4191
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:17;Google;2;4;560;SUBWAY;METRÔ L4;765;4191
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:17;Google;2;5;106;WALK;;765;4191
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:17;Google;2;6;387;BUS;7545-10;765;4191
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:17;Google;2;7;133;WALK;;765;4191
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:17;Google;3;1;531;WALK;;748;5351
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:17;Google;3;2;1080;RAIL;CPTM L11;748;5351
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:17;Google;3;3;235;WALK;;748;5351
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:17;Google;3;4;2125;BUS;702C-10;748;5351
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:17;Google;3;5;133;WALK;;748;5351
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:17;Google;4;1;1033;WALK;;765;4378
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:17;Google;4;2;1080;RAIL;CPTM L11;765;4378
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:17;Google;4;3;248;WALK;;765;4378
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:17;Google;4;4;560;SUBWAY;METRÔ L4;765;4378
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:17;Google;4;5;106;WALK;;765;4378
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:17;Google;4;6;432;BUS;8700-10;765;4378
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:17;Google;4;7;133;WALK;;765;4378
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:17;Google;1;1;136;WALK;;765;5194
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:17;Google;1;2;1921;BUS;9354-10;765;5194
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:17;Google;1;3;455;WALK;;765;5194
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:17;Google;1;4;840;SUBWAY;METRÔ L4;765;5194
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:17;Google;1;5;0;WALK;;765;5194
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:17;Google;1;6;720;RAIL;CPTM L09;765;5194
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:17;Google;1;7;494;WALK;;765;5194
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:17;Google;2;1;493;WALK;;748;5580
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:17;Google;2;2;851;BUS;9784-10;748;5580
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:17;Google;2;3;138;WALK;;748;5580
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:17;Google;2;4;1958;BUS;209P-10;748;5580
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:17;Google;2;5;178;WALK;;748;5580
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:17;Google;2;6;720;RAIL;CPTM L09;748;5580
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:17;Google;2;7;494;WALK;;748;5580
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:17;Google;3;1;152;WALK;;430;6756
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:17;Google;3;2;4351;BUS;967A-10;430;6756
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:17;Google;3;3;1504;BUS;709A-10;430;6756
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:17;Google;4;1;136;WALK;;765;5193
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:17;Google;4;2;1920;BUS;9354-10;765;5193
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:17;Google;4;3;455;WALK;;765;5193
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:17;Google;4;4;840;SUBWAY;METRÔ L4;765;5193
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:17;Google;4;5;0;WALK;;765;5193
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:17;Google;4;6;720;RAIL;CPTM L09;765;5193
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:17;Google;4;7;494;WALK;;765;5193
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;1;1;165;WALK;;748;6797
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;1;2;918;BUS;2705-10;748;6797
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;1;3;108;WALK;;748;6797
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;1;4;2280;SUBWAY;METRÔ L3;748;6797
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;1;5;0;WALK;;748;6797
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;1;6;784;SUBWAY;METRÔ L1;748;6797
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;1;7;0;WALK;;748;6797
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;1;8;1620;SUBWAY;METRÔ L5;748;6797
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;1;9;139;WALK;;748;6797
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;2;1;414;WALK;;748;6994
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;2;2;908;BUS;3766-10;748;6994
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;2;3;1190;WALK;;748;6994
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;2;4;2280;SUBWAY;METRÔ L3;748;6994
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;2;5;0;WALK;;748;6994
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;2;6;784;SUBWAY;METRÔ L1;748;6994
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;2;7;0;WALK;;748;6994
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;2;8;1620;SUBWAY;METRÔ L5;748;6994
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;2;9;139;WALK;;748;6994
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;3;1;165;WALK;;748;7861
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;3;2;918;BUS;2705-10;748;7861
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;3;3;108;WALK;;748;7861
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;3;4;2470;SUBWAY;METRÔ L3;748;7861
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;3;5;325;WALK;;748;7861
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;3;6;3135;BUS;6505-10;748;7861
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;3;7;78;WALK;;748;7861
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;4;1;165;WALK;;430;8298
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;4;2;491;BUS;4003-10;430;8298
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;4;3;15;WALK;;430;8298
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;4;4;1416;BUS;4310-10;430;8298
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;4;5;1369;BUS;3459-10;430;8298
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;4;6;3975;BUS;5300-10;430;8298
LS;3;"-23.529641,-46.438457;-23.648905,-46.703555";08-30-2019 09:18;Google;4;7;78;WALK;;430;8298
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;1;1;664;WALK;;2383;4850
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;1;2;970;BUS;6960-10;2383;4850
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;1;3;141;WALK;;2383;4850
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;1;4;900;RAIL;CPTM L09;2383;4850
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;1;5;4;WALK;;2383;4850
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;1;6;2071;BUS;280BI1;2383;4850
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;1;7;77;WALK;;2383;4850
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;2;1;743;WALK;;2383;4525
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;2;2;958;BUS;6027-10;2383;4525
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;2;3;141;WALK;;2383;4525
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;2;4;900;RAIL;CPTM L09;2383;4525
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;2;5;4;WALK;;2383;4525
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;2;6;2071;BUS;280BI1;2383;4525
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;2;7;77;WALK;;2383;4525
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;3;1;664;WALK;;748;5820
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;3;2;759;BUS;6000-10;748;5820
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;3;3;337;WALK;;748;5820
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;3;4;1620;RAIL;CPTM L09;748;5820
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;3;5;407;WALK;;748;5820
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;3;6;707;BUS;8022-10;748;5820
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;3;7;93;WALK;;748;5820
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;4;1;664;WALK;;765;6144
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;4;2;1110;BUS;6960-10;765;6144
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;4;3;141;WALK;;765;6144
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;4;4;1260;RAIL;CPTM L09;765;6144
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;4;5;0;WALK;;765;6144
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;4;6;140;SUBWAY;METRÔ L4;765;6144
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;4;7;278;WALK;;765;6144
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;4;8;742;BUS;8032-10;765;6144
SO;4;"-23.695285,-46.708019;-23.559256,-46.729138";08-30-2019 09:18;Google;4;9;54;WALK;;765;6144
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;1;1;727;WALK;;765;3686
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;1;2;1685;RAIL;CPTM L11;765;3686
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;1;3;167;WALK;;765;3686
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;1;4;756;SUBWAY;METRÔ L4;765;3686
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;1;5;46;WALK;;765;3686
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;1;6;175;BUS;7040-10;765;3686
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;1;7;49;WALK;;765;3686
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;2;1;727;WALK;;765;3736
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;2;2;1685;RAIL;CPTM L11;765;3736
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;2;3;167;WALK;;765;3736
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;2;4;756;SUBWAY;METRÔ L4;765;3736
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;2;5;61;WALK;;765;3736
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;2;6;126;BUS;875C-10;765;3736
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;2;7;49;WALK;;765;3736
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;3;1;28;WALK;;765;3804
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;3;2;341;BUS;3732-10;765;3804
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;3;3;144;WALK;;765;3804
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;3;4;1685;RAIL;CPTM L11;765;3804
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;3;5;167;WALK;;765;3804
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;3;6;756;SUBWAY;METRÔ L4;765;3804
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;3;7;475;WALK;;765;3804
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;4;1;727;WALK;;765;3830
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;4;2;1685;RAIL;CPTM L11;765;3830
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;4;3;167;WALK;;765;3830
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;4;4;756;SUBWAY;METRÔ L4;765;3830
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;4;5;61;WALK;;765;3830
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;4;6;161;BUS;856R-10;765;3830
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;4;7;49;WALK;;765;3830
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;5;1;727;WALK;;765;3852
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;5;2;1685;RAIL;CPTM L11;765;3852
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;5;3;167;WALK;;765;3852
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;5;4;756;SUBWAY;METRÔ L4;765;3852
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;5;5;46;WALK;;765;3852
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;5;6;121;BUS;6262-10;765;3852
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 09:43;OTP;5;7;49;WALK;;765;3852
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;1;1;144;WALK;;765;4433
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;1;2;1533;BUS;9354-10;765;4433
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;1;3;547;WALK;;765;4433
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;1;4;756;SUBWAY;METRÔ L4;765;4433
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;1;5;123;WALK;;765;4433
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;1;6;680;RAIL;CPTM L09;765;4433
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;1;7;514;WALK;;765;4433
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;2;1;144;WALK;;765;4637
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;2;2;1632;BUS;177H-10;765;4637
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;2;3;26;WALK;;765;4637
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;2;4;358;SUBWAY;METRÔ L3;765;4637
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;2;5;36;WALK;;765;4637
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;2;6;756;SUBWAY;METRÔ L4;765;4637
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;2;7;123;WALK;;765;4637
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;2;8;680;RAIL;CPTM L09;765;4637
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;2;9;514;WALK;;765;4637
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 09:43;OTP;3;1;144;WALK;;430;5298
